longitude,latitude,issue_type,issue_Description,ticket_created_date_time
-8931278.62993426,2967455.9734614,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/23 12:02:14.558+00
-8926517.05003506,2974969.2426771,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/27 13:38:07.705+00
-8931872.63073713,2971471.72758782,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/25 10:53:29.320+00
-8938026.26086869,2970016.16940056,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/27 14:12:09.476+00
-8934050.15129653,2963377.44057504,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/28 16:01:36.980+00
-8926581.9492982,2971157.11700182,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/25 11:16:51.612+00
-8930345.43864293,2970545.09821465,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/02 12:34:32.897+00
-8929665.83315164,2968481.77802521,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/02 12:42:18.457+00
-8932884.52490844,2970473.03224134,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/02 12:45:03.866+00
-8933502.34808234,2967196.56749176,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/04 14:52:59.930+00
-8925345.96899192,2979367.7596127,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/04 15:23:31.333+00
-8929072.94554367,2971166.01748361,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/05 08:32:23.835+00
-8931914.37554617,2973331.71470947,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/29 14:16:45.795+00
-8931825.7652315,2973465.36594161,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/29 14:17:50.699+00
-8926667.33134763,2973255.3077995,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/29 14:19:31.058+00
-8932023.13468868,2973631.65895402,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/29 14:21:36.139+00
-8931967.14098481,2967165.30066909,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/06 07:32:45.304+00
-8930382.61935286,2972741.85874888,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/29 14:22:55.209+00
-8930942.22243308,2971245.75120713,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/02 18:47:33.274+00
-8932133.22966507,2973271.62768857,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/02 09:06:46.804+00
-8930980.29369893,2971367.14508826,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/02 10:57:48.743+00
-8926568.70227879,2973081.47738122,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/02 11:55:52.561+00
-8930178.90468471,2970018.39434746,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/02 12:29:07.765+00
-8931872.18545916,2974517.92744092,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/29 14:27:29.035+00
-8931824.87467558,2973431.86029162,COMPWSF,STORM FLOOD/ DRAINAGE,2023/09/29 14:28:37.248+00
-8926555.90053735,2973257.90414428,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/03 13:51:51.129+00
-8932955.65806306,2966113.76080036,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/05 11:01:46.609+00
-8933590.51311905,2973433.71484589,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/03 15:26:27.636+00
-8935376.9683073,2972093.55146542,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/03 10:11:33.892+00
-8933546.54192019,2973435.5694004,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/03 10:20:35.851+00
-8940100.14298217,2970594.29611502,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/03 10:36:57.653+00
-8933307.42765396,2973108.18234703,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/03 11:00:05.347+00
-8928142.75987861,2971087.89121677,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/03 11:16:47.247+00
-8928297.49397081,2971183.81846337,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/03 11:17:37.282+00
-8929492.39738499,2969367.24095397,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/03 12:50:22.862+00
-8929824.46342602,2966884.39658774,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/03 12:58:28.721+00
-8931969.25605514,2967026.63990991,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/02 14:46:17.538+00
-8935641.35209793,2970209.37021337,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/02 15:21:29.862+00
-8929769.69423655,2973847.28630868,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/10 14:33:55.903+00
-8929989.2162724,2967375.76598092,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/10 15:14:32.473+00
-8927354.39524481,2973776.31686353,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 12:16:38.713+00
-8926368.88379282,2974519.16390203,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 12:33:10.108+00
-8932129.44480239,2968255.97127816,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/10 08:49:22.101+00
-8932530.64024721,2972350.69508919,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/14 08:44:29.946+00
-8937791.71070159,2970413.57498957,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/14 08:58:37.479+00
-8933087.79429863,2968441.98041535,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/14 09:32:19.160+00
-8925749.05686808,2977094.32058536,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/14 14:36:44.413+00
-8930502.17648597,2967925.48643863,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/15 05:56:32.169+00
-8925913.14179751,2977589.12403358,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 09:00:54.127+00
-8933725.09838342,2970234.95745996,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 09:03:52.756+00
-8933698.93830308,2970186.87325081,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 09:07:07.810+00
-8928056.70991223,2971665.68930398,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 09:13:21.807+00
-8933608.99215452,2970064.12944174,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 09:13:57.659+00
-8927073.64748903,2969814.07146456,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 09:32:13.391+00
-8933155.69918801,2970074.01812951,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 09:37:35.926+00
-8933295.85042692,2970200.84114109,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 09:48:08.321+00
-8933413.29248971,2970173.52342121,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:04:11.538+00
-8933558.23046672,2970206.89801799,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:07:39.972+00
-8933682.90829641,2970298.8639664,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:09:50.952+00
-8933267.0186788,2970354.73603376,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:13:55.697+00
-8933299.19001164,2970600.84760666,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:19:59.204+00
-8933430.54701078,2970506.03668261,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:21:39.657+00
-8933447.57889287,2970505.29500896,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:22:56.288+00
-8933658.08404996,2970564.62901967,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:26:05.334+00
-8933838.9782225,2970541.14261174,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:42:24.725+00
-8933931.70735833,2970504.92417214,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:45:05.830+00
-8933598.86208086,2970662.65427559,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:48:23.583+00
-8933093.24895368,2970931.88716314,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:51:36.155+00
-8933470.84466645,2970348.06104107,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/16 10:53:06.930+00
-8924827.99940126,2980079.47228495,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 12:44:33.275+00
-8924966.4808478,2980090.10989371,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 12:46:10.771+00
-8925197.02351324,2980135.38166398,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 12:50:42.997+00
-8927047.93268666,2970943.01259538,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/12 13:11:45.751+00
-8927100.36416682,2979899.62365194,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 08:10:22.882+00
-8940137.65765057,2970063.01696478,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/10 09:50:09.477+00
-8935799.42577486,2968509.83416904,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/10 09:51:05.698+00
-8931505.05377853,2975403.01299719,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 09:14:29.858+00
-8928196.19323419,2975365.42235857,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 09:19:45.199+00
-8927234.28151424,2976997.61264211,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 14:25:20.621+00
-8925923.27187117,2979289.83697015,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 15:00:24.191+00
-8936850.05912897,2971516.72548849,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 11:16:48.965+00
-8931550.69476975,2974592.48623238,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 15:30:35.134+00
-8932278.72423954,2974539.19458655,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 15:32:43.333+00
-8925822.97300997,2977553.50653103,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/10 12:54:04.806+00
-8925826.75787266,2977663.45111486,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/11 11:41:35.423+00
-8930188.58948041,2972687.46115506,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/13 08:29:15.600+00
-8928288.36577256,2971148.71099621,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/24 15:24:26.661+00
-8933996.60662146,2964677.88597948,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/17 14:46:17.966+00
-8930374.93830799,2974758.17379385,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/17 14:59:00.138+00
-8932734.57755434,2970681.44355456,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/18 11:40:44.876+00
-8928374.9723364,2971766.9361136,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/20 09:31:27.664+00
-8927241.51728115,2979784.59095376,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/23 10:47:25.844+00
-8929264.30374835,2968248.92646015,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/20 10:33:29.520+00
-8933380.78719839,2966546.28071884,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/23 13:00:57.882+00
-8931915.60006057,2969943.36437993,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 09:16:00.535+00
-8932015.34232432,2969822.60031203,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 09:34:57.039+00
-8932015.78760229,2969868.82922368,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 09:36:28.401+00
-8931980.72196269,2969869.32365133,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 15:17:43.648+00
-8929989.2162724,2967375.76598092,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/24 15:48:40.139+00
-8931981.27856014,2969823.71277076,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 15:24:38.135+00
-8932431.5659004,2970346.20687697,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/24 15:59:01.626+00
-8931840.68204327,2969896.88801916,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 15:25:49.080+00
-8931689.73281375,2969939.28533173,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 15:27:01.986+00
-8931596.55839996,2969741.02023498,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 15:28:53.462+00
-8931369.24399976,2969565.99541816,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 15:30:27.780+00
-8924291.21681665,2973103.97878437,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/26 10:10:37.147+00
-8931686.83850699,2969593.06479786,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 15:34:23.118+00
-8931695.52142728,2969592.81758868,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 15:36:21.633+00
-8931668.5821105,2969358.46516593,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 15:37:55.429+00
-8931652.55210383,2969338.07074918,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/27 15:41:50.424+00
-8930689.1932305,2970381.18881243,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/30 11:27:01.407+00
-8930280.20542133,2969246.6052287198,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/31 09:13:58.481+00
-8935328.09905084,2973070.96849597,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/31 09:55:39.185+00
-8930514.31031047,2969462.53893391,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/31 10:22:00.717+00
-8931390.06074454,2969214.22162703,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/30 11:44:45.823+00
-8931502.04815228,2969232.76184826,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/30 12:06:51.321+00
-8931533.88552664,2969224.48054655,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/30 12:10:26.621+00
-8929241.48325274,2971336.85833343,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/30 14:43:57.770+00
-8933039.59295911,2967099.30688246,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/30 14:55:16.958+00
-8931665.68780374,2969246.97603373,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/30 15:16:53.774+00
-8931486.79738204,2969559.07357566,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/30 15:18:52.416+00
-8931348.09329651,2969487.63046346,COMPWSF,STORM FLOOD/ DRAINAGE,2023/10/30 15:19:53.650+00
-8925039.17247529,2979605.24070173,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/04 08:55:54.369+00
-8930980.29369893,2971367.14508826,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/04 11:04:37.237+00
-8936077.83582133,2970958.5882147,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/06 11:01:54.151+00
-8929040.99684982,2977141.93278694,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/09 08:21:44.662+00
-8937914.83005841,2971104.82678043,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/07 14:26:22.310+00
-8927567.79470866,2973767.4147971,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/07 09:35:30.931+00
-8932497.13308048,2965927.1632821,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/07 10:07:10.627+00
-8938880.52664104,2970981.08636069,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/02 11:17:50.736+00
-8926246.87763091,2974209.0627237,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/06 16:31:52.459+00
-8926378.7912275,2974483.55386384,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/08 07:38:31.185+00
-8927075.2059619,2970059.80314293,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/14 14:57:53.811+00
-8925101.84534861,2979487.98393232,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/09 14:37:15.343+00
-8930758.09999531,2969247.71764379,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 10:21:02.722+00
-8933197.66663604,2972374.43165103,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 08:19:14.438+00
-8936183.92329606,2971371.5953922,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 08:26:08.499+00
-8929229.90602569,2970688.48954037,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 16:32:18.230+00
-8932498.91419233,2965915.0530615,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 11:51:13.249+00
-8930943.112989,2974983.58607417,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 08:35:21.745+00
-8929043.11192014,2972151.77926606,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 08:36:08.210+00
-8929225.11928759,2970729.65299883,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 08:37:08.920+00
-8930839.69718206,2969159.46631039,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 16:58:41.578+00
-8928087.32277219,2970724.33759079,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 12:00:43.789+00
-8934360.51003687,2971256.13516582,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 10:45:51.674+00
-8930828.11995501,2970857.22336952,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 12:01:02.985+00
-8932723.44560526,2972331.53278865,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 08:46:12.681+00
-8935658.7179385,2971637.13263789,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/09 15:29:00.601+00
-8933858.45913339,2968382.16060848,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 17:18:28.722+00
-8928142.98251759,2970840.65893701,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 12:03:33.936+00
-8932698.84399779,2967171.23270938,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 12:07:22.547+00
-8930444.29035076,2971265.90103843,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 08:49:32.665+00
-8931019.3668402,2974893.69277432,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 12:07:26.290+00
-8927953.29410528,2970765.87199324,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 12:09:22.777+00
-8933261.56402375,2966929.87475465,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 08:53:04.417+00
-8930832.79537363,2972248.82611427,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 18:17:17.127+00
-8926610.22444886,2974226.62011118,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/11 08:59:25.497+00
-8933877.82872479,2972963.53103076,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 08:54:02.248+00
-8934386.89275618,2971308.6731647,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 18:26:46.059+00
-8929065.48713779,2970810.6204989,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 06:25:22.787+00
-8928864.33281793,2970953.89080396,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 07:28:48.962+00
-8936271.53173531,2971367.63956641,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 08:11:02.789+00
-8933726.43421731,2972263.16684949,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 08:38:13.375+00
-8929350.91031219,2970757.46621183,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 09:37:46.176+00
-8936533.80045562,2971531.18912873,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 09:42:18.745+00
-8932522.95920234,2972273.4279014,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 09:48:12.775+00
-8933817.27092179,2972431.05339641,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 09:51:19.601+00
-8928718.83824346,2970639.04409732,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 10:00:08.165+00
-8929785.50160424,2968055.99863525,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 10:04:30.713+00
-8937066.68685805,2971279.74633733,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 10:07:44.514+00
-8929090.53402322,2970827.18489749,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 10:09:28.919+00
-8932333.15947054,2973092.60444439,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 12:43:45.810+00
-8930756.43020294,2969159.09550759,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 12:43:48.317+00
-8928839.95384945,2970240.39630074,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 12:01:35.647+00
-8933225.60782823,2967324.35432861,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 12:57:19.385+00
-8930846.82162947,2969168.11837844,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 09:05:32.338+00
-8933184.75357511,2966979.55486966,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 13:02:12.756+00
-8934011.63475272,2972338.33231178,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 09:06:24.282+00
-8933210.91365544,2973253.57690325,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 09:12:25.029+00
-8931244.67748956,2975068.28659313,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 13:13:05.578+00
-8932305.88619529,2972224.10074165,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 09:14:13.765+00
-8933211.91553086,2973145.27265804,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 13:14:39.476+00
-8936017.16669885,2971414.98592637,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 12:17:41.220+00
-8930874.42886318,2969185.7933333,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 09:14:45.175+00
-8933992.04252234,2972477.90867418,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 13:17:15.320+00
-8931358.77996763,2974566.39679454,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 09:42:20.893+00
-8931383.38157509,2975255.24772009,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 09:43:56.725+00
-8931282.8600749,2968050.5606039,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 14:29:58.488+00
-8925857.03677415,2977529.39056287,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 00:01:44.116+00
-8930259.945274,2972364.17052844,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 07:12:27.776+00
-8930259.945274,2972364.17052844,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 07:16:17.058+00
-8929887.02497985,2973206.22460627,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 10:08:05.723+00
-8931055.10039674,2974958.73243817,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 10:08:14.240+00
-8933284.0505609,2966924.43714032,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 13:50:20.918+00
-8929227.34567741,2970848.69392059,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 14:13:44.333+00
-8935908.51887584,2971447.86886683,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 10:09:25.100+00
-8933844.43287755,2973359.03831278,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 14:14:25.077+00
-8930793.1656349,2969135.48774846,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 10:10:04.461+00
-8932406.63033446,2972222.49359388,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 14:19:30.826+00
-8925856.03489873,2977590.36075397,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 21:18:48.418+00
-8925856.03489873,2977590.36075397,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 22:35:33.800+00
-8925857.03677415,2977529.39056287,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 22:39:23.201+00
-8931413.5491571,2975232.86666583,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 22:57:54.489+00
-8927928.35853934,2974439.41237411,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 14:40:41.839+00
-8933284.60715835,2966941.73864744,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 23:49:01.137+00
-8931176.10468323,2974905.4394603,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 06:57:52.846+00
-8930955.80341095,2971123.3693908,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 08:43:33.122+00
-8930933.09423483,2967721.43986509,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 14:42:29.980+00
-8926270.81132143,2980105.07677493,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 14:43:28.025+00
-8930846.82162947,2969168.11837844,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 10:27:38.275+00
-8928543.51004546,2968969.12210375,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 14:55:47.446+00
-8930044.65337881,2968271.79123268,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/17 15:36:53.519+00
-8931244.67748956,2975068.28659313,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 10:38:25.803+00
-8927589.16805089,2978573.21548638,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 07:32:56.356+00
-8931225.64185664,2968561.49716449,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 09:40:51.518+00
-8930758.87923174,2969152.29745788,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 07:33:34.019+00
-8932631.82966434,2972241.90300574,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 10:57:04.542+00
-8925857.7046911,2977559.44277543,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 11:01:03.899+00
-8931511.95558696,2975288.13927625,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 07:39:54.682+00
-8927718.4099797,2976592.23770168,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 15:20:39.904+00
-8927716.62886785,2978967.01901407,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 11:05:04.246+00
-8930604.81305648,2971929.7483831,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 11:05:19.984+00
-8930735.61345816,2969186.7821426,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 07:41:41.001+00
-8930596.01881671,2973256.5441541,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 15:33:01.364+00
-8932641.40314054,2972799.10007122,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 11:10:17.170+00
-8930810.64279496,2969186.7821426,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 07:47:34.750+00
-8925293.64883125,2979486.49967543,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 15:35:13.482+00
-8930774.57527994,2969135.6113492,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 11:14:09.324+00
-8933226.05310619,2966942.97447015,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 07:50:01.444+00
-8925885.4232443,2977526.79346097,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 15:52:32.351+00
-8930846.59899049,2969162.55633411,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 15:57:18.866+00
-8930888.12116055,2972225.08975576,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 10:20:11.036+00
-8933510.80836364,2972702.91499642,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 16:01:33.874+00
-8929868.87990285,2971255.64069143,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/16 11:31:58.070+00
-8927018.76698007,2969646.83289193,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/15 10:42:34.892+00
-8930213.19108787,2970461.16549409,COMPWSF,STORM FLOOD/ DRAINAGE,2023/11/20 10:47:37.149+00
